genus,p_value,rank_biserial,log2_fold_change,p_adjusted,significant
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor,0.38515124812805557,-0.09869375907111766,0.15448912340964216,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Paraglaciecola,0.8533798035833619,0.018505079825834492,-0.5452158232481866,0.9936956658403527,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus,0.25427316435852865,0.1291727140783745,-0.3311209237141727,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__DSM-16000;f__Inquilinaceae;g__Inquilinus,0.9817013714049662,-0.002177068214804123,0.1819384221830899,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13010,0.4552022120542304,-0.08490566037735858,0.1797081022423821,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UMGS775,0.11632773171099929,0.17815674891146593,-1.4724626061817294,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F,0.20329404925428274,-0.1444121915820029,-1.1309947526179533,0.9526263217058536,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia,0.8816256554126338,-0.0159651669085632,2.0996990128557234,0.9944808495789663,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__RGIG1911,0.7319214209935156,-0.029753265602322276,-0.06566708204568779,0.9861181920538787,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus,0.3476139301083603,-0.10667634252539915,-0.35098833835093546,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Aneurinibacillales;f__RAOX-1;g__YIM-78166,0.42477141710269684,-0.0634978229317853,1.1637894012189722,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J,0.7316802952250732,-0.03918722786647311,-0.09602145655675887,0.9861181920538787,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.08411355904642825,-0.19593613933236576,0.6430885786494184,0.9245742100295696,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massiliomicrobiota,0.08243498484776535,0.19666182873730043,-3.0096822102244785,0.9245742100295696,False
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__CAJMAW01,0.04668004377290175,-0.20464441219158203,0.5482662825539077,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.2102122434021858,-0.1422351233671988,0.16597894914366598,0.9578570186005568,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides,0.6645020481004564,0.04934687953555883,-0.7704046769752827,0.9823494225683177,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.5236644468033059,0.07256894049346885,0.17764553129778218,0.9675572276869043,False
d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Lignipirellula,0.0828467988743212,0.18650217706821481,-0.798341474055806,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas,0.12013038181858762,0.1763425253991292,1.1422506107214114,0.9245742100295696,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter,0.9973201898512334,0.0007256894049346707,1.4790520934262374,0.9999342540345002,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__SYSU-D00535,0.8826014769122685,0.014513788098693747,-0.39226784883623095,0.9944808495789663,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola,0.10559400005938449,-0.18359941944847602,1.3210225604228867,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__BX7;g__CAJFTX01,0.4814637623555129,0.06531204644412192,1.3840147718558247,0.9653324386089055,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia_A,0.31056916798535517,0.10449927431059503,-0.9260714133837465,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC131033,0.3763693869167424,-0.08962264150943389,0.13142871451722338,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Franconibacter,0.5142592064463118,-0.055515239477503586,0.8994316858170918,0.96672689681827,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Carboxylicivirga,0.16661173083448289,0.15674891146589265,-0.22090069287043212,0.9245742100295696,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia,0.5236041746874479,0.07256894049346885,-0.4707446113018329,0.9675572276869043,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus,0.07791999446618027,-0.1973875181422351,0.4774612128926388,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens,0.49541589774095607,0.07728592162554426,-0.47613892484006826,0.9655791160136714,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__C-19,0.9463157191870725,-0.007982583454281489,-0.5295829979584824,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum,0.5925346082804261,-0.060957910014513894,0.008843417138322344,0.9700473199511053,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides,0.7510405198096624,0.036284470246734424,0.37546853280882103,0.9861181920538787,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-1193,0.7406722935473785,-0.03519593613933236,-0.2558597636245253,0.9861181920538787,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodopila,0.6299696459645929,-0.04281567489114657,-0.21269469851223058,0.9735426534685343,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens,0.5347797671290458,-0.05878084179970977,0.049332286479567784,0.9675572276869043,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia,0.14898765012025444,0.1632801161103048,0.6858262396032776,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG701,0.3174672122878087,-0.10123367198838906,0.6554664153046774,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor,0.8626116561840608,-0.019956458635703944,-0.6684348665121291,0.9940416947398667,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376,0.6587534732999751,0.04862119013062405,-0.19111921120493752,0.9823494225683177,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Nakamurellaceae;g__Nakamurella,0.8101363633838635,-0.02394775036284469,-0.4529434947396378,0.9923878677730211,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas,0.4654176242265945,0.08272859216255446,-0.5128179703644102,0.9636066785401232,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524,0.18126430515870717,-0.15166908563134984,-0.6034723282983816,0.9382605408495559,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Moritellaceae;g__Moritella,0.6081256756200188,-0.04716981132075482,0.25839605155317596,0.9725165187006994,False
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Trichodesmium,0.28661585136798684,0.09542815674891147,0.025315241021391346,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG2774,0.8835750925779308,0.01596516690856309,-0.17108173942449242,0.9944808495789663,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11957,0.6368772566225085,-0.053701015965166965,0.13320171071433684,0.9753054522363326,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.2773139145560056,-0.12336719883889691,0.561610730492036,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hydrogeniiclostridium,0.06668497378546807,0.2079100145137881,-0.11394606102886101,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG575,0.15010321456078793,-0.14368650217706813,0.44686831082055284,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,0.6193960840534734,0.05660377358490565,-0.4577606878347672,0.9735426534685343,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides,0.18336659252012322,0.15094339622641506,-0.5130314311360761,0.9402042227281782,False
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio,0.7137773931833,-0.037373004354136485,-1.0933414913154773,0.9861181920538787,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG11142,0.1355200807740936,-0.16110304789550067,1.6586961440804604,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006,0.9795472508300603,0.0032656023222060737,-0.03141518088304402,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363,0.048006084564097086,-0.22423802612481847,1.020709175971914,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG8773,0.20504961184699988,-0.14368650217706813,0.43067945540441277,0.9526263217058536,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839,0.5404323242844105,-0.06966618287372994,-0.5136796600259577,0.9675572276869043,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334,0.17729432916726107,-0.15312046444121918,0.761478780353984,0.9382605408495559,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,0.0818458844172061,-0.1973875181422351,3.1579775591393315,0.9245742100295696,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Ga6A1,0.9257383417852139,-0.010885341074020394,0.16883846381267573,0.9991307275012543,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__NBRC-103111;g__Paenibacillus_S,0.21756852506703916,-0.12554426705370103,0.5737948867441482,0.9618062330606776,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A,0.6536843765961591,0.05116110304789545,0.22611821125125972,0.9823494225683177,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__CABJAA01,0.8752085008974786,0.018142235123367212,-0.7009151851236868,0.9940416947398667,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353,0.3477389268011424,-0.10667634252539915,5.456980955434656,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG4131,0.7303591949854079,0.03555878084179975,-1.4010408865136046,0.9861181920538787,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__S5-A14a,0.2886723482256367,0.12046444121915822,0.6149470190963333,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans,0.37471738923696174,-0.10087082728592156,0.451744758297476,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AO,0.038446567935808564,-0.18722786647314948,1.8393024082079819,0.923680856214202,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia,0.5924847287972081,0.06095791001451378,0.14685136365456208,0.9700473199511053,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Onthocola_A,0.9733770117197573,0.0032656023222060737,-0.738941293178205,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium,0.5395227531437963,-0.06930333817126266,0.1399737365506013,0.9675572276869043,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2,0.3922048158985477,-0.0972423802612481,0.24475760328960006,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398,0.8200120409605985,-0.026124818577648812,-0.42715856773196,0.9923878677730211,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus,0.756198190728182,-0.030841799709724338,0.7394844652381899,0.9880792765569408,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Atlantibacter,0.42703567948544774,-0.07946298984034827,2.4786581731555604,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792,0.7535010268657091,-0.03519593613933236,-0.08262828824041393,0.9866715788709012,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SIG636,0.6917443690117291,0.03338171262699563,-1.3244954268532356,0.9823494225683177,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911,0.5423227172224054,-0.06894049346879538,2.190706123989196,0.9675572276869043,False
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus,0.5513447428374125,0.06676342525399126,1.252620465139133,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatavimonas,0.7951857402863085,0.029753265602322165,-0.17524230211829442,0.9923878677730211,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter,0.41017832765199425,-0.09361393323657485,0.5998687046066181,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64,0.40155112845134167,0.09433962264150941,-0.22152235415564686,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Cecembia,0.12271671548060004,0.1712626995645864,-0.8493570388232204,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668,0.09617581146192603,-0.18867924528301883,0.7665693618369178,0.9245742100295696,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter,0.9132012346680338,-0.012699564586357015,0.30354168083904054,0.9983915236170603,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter,0.4436403528077414,0.06095791001451378,-0.28069276752218775,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__DTU024,0.673567556825607,-0.04716981132075482,0.05236120514161895,0.9823494225683177,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum,0.3129472814454429,0.11248185776487662,-0.30355479018643255,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,0.9821008338319938,0.002902757619738794,4.588291929485823,0.9999342540345002,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_B,0.10046633842879683,-0.13715529753265598,0.46080874654933046,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma,0.9974431108006616,-0.0007256894049347817,-0.20199837057455255,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_B,0.8200120409605985,0.026124818577648812,0.3918971021904649,0.9923878677730211,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas,0.01940469809760151,0.260522496371553,-0.4593809606175217,0.923680856214202,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA2943,0.4203781931683137,-0.09143686502177073,0.07476872050253078,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,0.8651153546563619,-0.019593613933236664,1.4808655394468853,0.9940416947398667,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA2632,0.5620086406416165,0.06023222060957911,-0.19272265403128452,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__An92,0.12321746798425211,0.17489114658925975,-0.9141261010755951,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS2055,0.28697601884453905,-0.1157474600870827,0.9498614102930383,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tenuifilaceae;g__UBA5261,0.7386651223904425,-0.030478955007256836,-0.20473578846635956,0.9861181920538787,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NSJ-62,0.36782103764158836,-0.1023222060957909,0.5011155396626527,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__Bact-19,0.5148569208134909,0.07402031930333819,-0.05017364282735673,0.96672689681827,False
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__RUG572,0.7894290220373973,0.029753265602322165,0.6586619809100107,0.9923878677730211,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D,0.2888223594766456,0.12046444121915822,-0.3751450890200198,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_G;f__Sporolactobacillaceae;g__Sporolactobacillus,0.8057808950868566,-0.026124818577648812,-0.9123719463589499,0.9923878677730211,False
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,0.39193961028513635,-0.0972423802612481,-0.10277112800008777,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella,0.3086779616221823,0.11538461538461542,-0.014279453185706335,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia,0.05207627224051257,-0.2184325108853411,2.228641559094095,0.9245742100295696,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter,0.45345948138433556,-0.08490566037735858,0.47168251320386295,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Weimeria,0.03748839758466236,-0.23584905660377364,0.5602531530720175,0.923680856214202,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Limousia,0.4061066583883438,0.09433962264150941,-2.7568593225435705,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01,0.6651964794563284,-0.04934687953555872,0.023588849438773464,0.9823494225683177,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7179,0.6774930183044596,-0.037010159651668983,0.26206382924521465,0.9823494225683177,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium,0.9853631530914104,-0.002177068214804123,-0.30684753617899135,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A,0.28225426551825095,-0.12155297532656029,4.394666683583087,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG099,0.4947841515297311,0.07764876632801165,-0.19349049108075317,0.9655791160136714,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A,0.19835874865747105,-0.14586357039187225,0.5619889415205785,0.9526263217058536,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Gabonibacter,0.10402670701556357,-0.1843251088534108,1.5240684560568847,0.9245742100295696,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_G,0.036158753545075216,0.2028301886792453,-1.3111049961862966,0.923680856214202,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax,0.359401634551491,0.10413642960812775,0.3477381902362493,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F,0.7799470719674856,0.03193033381712629,3.762441970436623,0.9923878677730211,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Alectryocaccomicrobium,0.2833839800437604,0.11465892597968075,-3.4907096096069408,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella,0.7606988155399305,-0.03483309143686508,0.720428498041516,0.9889498781900884,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738,1.0,0.0,0.049644686984090323,1.0,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum,0.32830585905513676,0.11103047895500728,0.30268352279360816,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor,0.4474240771983016,0.08635703918722781,-0.2412610933524719,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362,0.8321316423222861,0.022859216255442627,-0.018543376571766464,0.9934511936686962,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A,0.3179246074705242,0.1132075471698113,0.5232576442699932,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pseudosphingobacterium,0.13553288946150752,0.1683599419448476,-0.4449004436067962,0.9245742100295696,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia,0.716573825450805,-0.03918722786647311,0.848952611070111,0.9861181920538787,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter,0.40274451457992744,-0.0711175616835995,2.6608971366432868,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilicoli,0.5035863539945388,-0.07583454281567481,-3.749129582170935,0.9655791160136714,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter,0.12554278901949212,0.1738026124818578,-0.42810231997948056,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola,0.797626204907562,-0.029390420899854774,-3.0780444798046336,0.9923878677730211,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1202,0.001561188882480115,0.3584905660377359,-1.456748476076365,0.923680856214202,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__HGM11367,0.41834308497483075,-0.070754716981132,0.31045894542089797,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA5026,0.67896471190136,0.047169811320754707,-0.8424270865045348,0.9823494225683177,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Acetivibrio,0.002612215318733623,-0.2656023222060957,1.953473015734268,0.923680856214202,False
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Bullifex,0.6317912948905562,-0.05079825834542806,0.4784296188961479,0.9735426534685343,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Peptidiphaga,0.5654307412762224,-0.052249637155297624,-0.8481213342014537,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA8612,0.8192223888658205,-0.02539912917271403,0.5070355878931471,0.9923878677730211,False
